2.85682749	-0.649237926	0.52990913	0.94308903	0.011641296	0.0535515157	0.0316754006	-0.145854275	-0.875037984	0.0008442542	1
5.8103016	-0.518498376	0.68056979	0.946597923	-0.0213190315	-0.0270282093	0.023001231	0.0986902298	-0.0459070374	-0.0015948395	121
5.66044148	1.09248108	0.543376174	0.907385546	0.0792656222	-0.0915332501	-0.115361862	0.11468173	0.0451013072	0.00361935562	201
6.0983713	-0.552483669	0.506207186	0.933273386	-0.00270287745	-0.0295016085	-0.0666211901	0.0252963704	-0.00486643529	0.00903239844	241
5.81640394	0.209870199	0.695631539	0.784463126	-0.0937135595	0.10033858	-0.0618394991	0.124796866	-0.132999044	-0.00562969175	361
5.43640128	-0.0129779127	0.752022596	0.883511754	-0.0528400452	-0.0286019046	0.00636302124	0.0687114725	-0.00306835066	0.0108891272	441
5.62411426	0.876627524	0.133169413	0.472442815	0.171120508	0.0322013866	-0.00285803152	0.0168671815	0.0078043152	0.00993693462	481
3.14250913	-1.17512106	0.109326317	0.240683496	0.0417355824	-0.00331726803	-0.0549305669	0.0222798909	0.0666572664	-0.0135071045	601
2.76629943	-1.20762319	0.883641148	1.01064938	0.00149699312	-0.00224590834	0.00398234207	-0.00291329716	0.00304722508	-0.0089697453	641
5.37202135	-0.26642169	0.970938752	0.984962291	-0.0167110981	-0.00960119274	-0.00786172013	-0.0228192215	0.0500746601	-0.000517989038	721
4.08910909	-0.656474609	0.42589207	0.98362335	-0.00814227563	-0.102726189	0.0740525975	-0.555277166	0.0580287521	-0.0110634637	761
5.57451576	-0.771084951	0.233518927	0.757387205	-0.171486389	-0.185647818	-0.0399825703	-0.324850176	-0.114507862	-0.0129789077	881
6.47547337	1.18290564	0.00119722274	0.00349714244	0.00248276643	-6.77957348e-06	-0.00113151479	-0.0239791514	-2.82373215e-05	-0.0138825368	961
6.62017442	1.08543398	0.809070585	1.0003928	-0.00824862941	-0.0137649125	-0.000730129056	-0.00610039762	-0.0131763764	-0.00281127684	1041
6.11550025	-1.05788286	0.999586823	0.989916357	-0.00022849183	-0.0116534389	-0.00478623107	0.00385668517	0.0125335323	-0.000814256048	1081
4.46010868	0.221788176	0.453896955	0.952443975	-0.00607672998	-0.175398071	-0.36449695	-0.0861336255	-0.0523630724	-0.0250500976	1201
1.85358619	0.2272737	0.251300346	0.549464486	-0.212337888	-0.0010558748	-0.494711929	0.221261571	0.0528507708	0.0397174812	1401
5.01566547	-0.625042557	0.0199906299	0.443506487	-0.137316846	-0.00583677921	0.0879534151	0.025940177	0.0136780871	0.00929191945	1521
5.77713585	1.14111672	0.533030002	0.944050936	0.0540888932	-0.0522920628	0.100661736	-0.0391458659	-0.0315181666	0.00182135583	1601
2.59574748	0.49684578	0.327021362	0.714074733	0.0877720362	-0.209864445	-1.08972381	0.476603167	0.319994823	-0.0493755092	1721
3.20692721	-0.281107353	0.126797638	0.461352175	-0.114740599	0.0476153705	-0.663718497	0.0925411268	-0.564539949	-0.0378999541	1761
5.00826415	0.290178289	0.610774911	0.941964301	0.0161406953	-0.0688218882	-0.0352607852	-0.0755647885	-0.000947448436	0.0011979331	1881
2.72880736	0.760051519	0.520302229	0.959737119	-0.0122653182	-0.0534547181	-0.134073347	0.0189007987	0.12322469	0.000988341258	1961
2.16627781	0.217418976	0.156421173	0.576705425	-0.0461894901	0.163046257	0.261274731	0.39673693	-0.338495224	-0.00126928206	2001
1.75837523	-1.24907468	0.805828256	1.00725654	0.0140133363	-0.00802438926	-0.0122585832	-0.0035253567	-0.00325701095	-0.0129983482	2041
2.16218089	1.15378235	0.0953852367	0.155594652	0.0111198603	0.0286652341	0.0235419741	0.0166752587	-0.0403065958	-0.0135565202	2081
2.45920645	1.18640676	0.874240753	1.0084673	-0.00736547767	-0.00893819559	-0.00282959097	0.00419022592	-0.00187331197	-0.0105289391	2241
3.37982694	-1.00821189	0.73180285	1.01984955	0.0190209285	-0.0174369309	-0.0168890729	0.00524377417	-0.0100510231	-0.0124552677	2281
4.62279763	-1.07557287	0.160123762	0.339796252	-0.227889972	0.0266749731	0.0110292226	-0.171553189	0.27131976	-0.021157809	2401
3.46328028	-0.300399385	0.259323261	0.625441906	-0.111433126	0.0260638839	0.191494057	-0.242253121	0.192998811	-0.00455309816	2801
3.5203236	0.873152433	0.188788076	0.700916181	0.0350152955	-0.0112539007	0.165446814	-0.323820041	-0.878531217	-0.0569837237	2961
6.14520619	-0.820295199	0.625737516	0.962882849	-0.0142538781	-0.0231444856	4.0297256e-05	-0.0244674562	0.0570602143	0.00607818688	3041
2.75715912	-0.874563282	0.792221339	1.01536774	-0.0058120473	0.00522702687	0.00779117883	-0.000454597273	0.0173198251	-0.00764006988	3081
6.47659002	1.055841	0.823659628	1.0058118	-0.0051821872	-0.0110014576	-0.00515358838	0.00737966115	-0.0373563458	-0.00334139404	3121
2.26926408	-0.943644711	0.73285302	0.993368577	-0.00377374763	-0.00387169455	0.000674081003	-0.021414549	0.0123113001	-0.00412404613	3201
3.44663049	-0.807449106	0.595015616	1.00032348	0.0300153587	-0.0714370646	-0.117654298	-0.0493363587	0.00908301168	-0.0129977064	3361
4.78428404	-1.00923701	0.592756855	0.980490491	0.0489547744	-0.0133866056	0.000132950342	-0.0369759152	-0.0160842113	-0.00780928576	3481
3.61220084	0.524197877	0.219149197	0.515118848	-0.0623867794	0.191865223	-0.48128928	-0.968513186	-0.0769821607	-0.0501459135	3521
4.23332975	0.308873268	0.708272851	1.01429167	-0.018301835	-0.0213568738	0.0142615427	0.0153563748	-0.00320849112	-0.012736865	3721
2.16899974	0.0910688981	0.620824596	0.808298072	0.0722320823	-0.0245781189	-0.104502104	-0.195120582	0.302096837	0.043718935	3761
5.89642512	-0.521280025	0.682903368	0.976549943	-0.101502492	0.0341196721	-0.0105087649	0.111495487	-0.0739332477	0.00208543795	3881
5.87821282	-0.775855445	0.857712613	0.98391126	-0.00888491518	-0.0224419629	-0.0123512788	-0.00853719469	0.0124279623	-0.000719787893	4281
2.86646395	-0.658403703	0.436436949	0.746702377	-0.0431259646	0.0354084692	0.0281615829	-0.344668371	0.551166874	0.0204755452	4481
3.12421447	0.220998112	0.0253183887	0.479144581	0.0361428768	-0.00744261821	-0.117318453	-0.217293703	-0.0443383105	-0.00312048595	4721
3.73522404	0.479846802	0.735887147	1.00500069	-0.0147423787	-0.0317188911	-0.0152841574	0.00122322719	0.0123781448	-0.00782308849	4801
6.57642951	0.658818302	0.553625881	0.961272736	-0.0775763435	-0.0435210547	-0.0840168379	-0.0753799672	-0.0989119639	-0.0130603311	4881
5.65808073	0.136078633	0.076066558	0.681276574	-0.0289583597	-0.0364409365	-0.450318368	-0.18321626	0.0790436473	-0.00413295109	5001
5.49927439	0.779126399	0.307373568	0.858333387	0.072114823	-0.0243905843	0.0295180994	0.0919419067	0.0251411992	0.000192288357	5041
1.76350645	0.906321463	0.725429414	1.00911634	-0.0206766733	-0.0137084638	-0.0100436211	0.0104629658	-0.00436557493	-0.0125512958	5081
4.98863018	-0.706889544	0.173136607	0.680116179	-0.108874445	-0.0329743494	-0.172945006	-0.0311215866	-0.223957728	-0.0155164528	5121
5.56333243	-0.481877403	0.474980365	0.953656311	-0.00908401464	-0.0734952894	-0.0514603155	-0.0980794818	0.0835208876	0.00110404251	5281
4.87360111	-0.172525846	0.924282448	0.975696992	0.00395838507	-0.0294004971	-0.0118776553	-0.0232729657	-0.0114004598	-0.00206282359	5441
2.23132886	1.19935899	0.703089003	1.00947464	-0.0115315272	-0.00883644017	-0.00241199188	0.00448503735	-0.00468865335	-0.0115828221	5601
4.30030493	-0.861860105	0.560771781	1.02083236	0.0495636782	-0.03745116	-0.0652007866	0.0626055901	-0.138881464	-0.0149756539	5801
2.83919427	0.383752882	0.913103595	1.0188494	-0.051265909	-0.0065090529	-0.0312264966	0.0400607173	0.0789477359	-0.0230969548	5881
5.45990212	-1.21067414	0.852465574	1.01595015	0.0128826703	-0.0220655475	-0.00607617371	0.0172909723	-0.0328172809	-0.0117986231	6001
3.42830021	0.157794747	0.646106931	0.963041619	0.0249287107	-0.0844464001	-0.104623631	0.204911284	-0.11463029	-0.00502822914	6121
3.87488539	-0.206707311	0.0897478517	0.651470694	-0.0932411549	-0.0088299114	0.112054875	0.0998763669	-0.0649958865	-0.0136336388	6281
6.63306504	-0.277166612	0.957433743	0.929455059	-0.0537526843	0.0183597004	0.0445156628	0.038536698	-0.00824910133	0.00157804769	6441
6.05574702	0.913711783	0.830528237	1.00574913	0.0250598223	0.00153242679	0.0213821101	0.013591058	0.00180798112	-0.00258746802	6521
6.10118447	0.0679253131	0.800792861	0.853847285	0.114554034	-0.0407438022	0.0115641098	-0.0547088505	0.126920448	-0.00709697448	6601
2.10073367	0.531199626	0.719875432	0.985884017	-0.00133664131	-0.0292125591	-0.00411027527	0.0644064465	0.0313400809	0.0025621714	6761
3.15931813	-0.564059335	0.909532565	1.02786294	0.0317561955	-0.0260305489	0.0543680652	0.0134440739	-0.0139427501	-0.0120543003	6921
3.75671819	-0.0189559676	0.850827206	0.842937228	0.0727983102	0.13372685	0.287181863	0.0658583052	-0.312825584	-0.00835578022	7041
6.22184984	1.05827449	0.910660051	1.00768102	0.0102699777	-0.0155272395	-0.00869007694	0.00907912426	0.0141042316	-0.00352891222	7161
4.55451943	-0.00390748296	0.101013737	0.536273579	0.0315698148	0.111064895	-0.170794916	-0.201780622	0.564320547	-0.015450567	7321
5.46938867	-0.461328024	0.367151731	0.937239664	-0.0193919357	-0.103950584	-0.0476865067	-0.122957488	-0.128454356	-0.00312097651	7361
3.11001687	-0.0631495826	0.783553355	0.907718113	0.0114069894	-0.138141357	-0.0958631505	-0.0594501283	0.0990682153	-0.0097295442	7641
2.51968514	1.04277048	0.628148556	1.01037151	-0.00900108991	-0.0166681288	-0.00304880582	0.00281988252	-0.0109852055	-0.0114381369	7921
6.07132626	0.568738792	0.575871877	1.05888013	0.0387243319	0.0823189706	0.158862484	0.0619162946	0.0932255618	-0.00809995703	8081
2.78728421	-0.502856297	0.634892834	1.02311651	0.0926987593	-0.00720698801	-0.180066243	0.15394151	0.0729048174	-0.0149722475	8241
6.45543119	0.639530984	0.865294647	0.993020344	-0.028545904	-0.0340145537	-0.0380981147	0.0256910143	-0.0719471917	-0.0061358904	8281
4.02737361	1.16010977	0.594568861	1.00561273	-0.0258577938	-0.00826156032	-0.0098903985	-0.0256568219	-0.0521643716	-0.0100489102	8321
5.61805388	-0.343465348	0.00271233686	0.0385377782	0.013600194	0.000385286846	0.0351600098	-0.0102512487	0.00350986101	-0.000399767849	8401
2.20339591	-0.392177181	0.968607626	0.968089649	-0.0174739707	0.0118232991	-0.000409233103	-0.0144712424	0.0760369586	0.00607406937	8441
2.33649426	-0.306103457	0.860361727	0.940320866	-0.0543340813	0.0569107982	0.0245408331	0.0373918783	0.116423652	0.0135233737	8481
5.19699054	0.18655091	0.00215900328	0.0387852393	-0.0026371062	0.000199486503	0.014735679	0.0327987092	-0.0102412465	0.0174384996	8841
2.50443835	-0.0993503656	0.741276228	0.663671859	-0.163733982	0.251757324	0.487808658	-0.027571412	-0.383030317	-6.26922807e-05	8961
2.62157177	1.01577847	0.926202652	1.00872017	-0.00467876396	-0.00952845455	-0.0007889957	-0.00061528976	-0.000151195662	-0.00966695651	9001
3.83450159	0.774172139	0.573547766	0.999975683	-0.0168610065	-0.0190727997	-0.00954103082	0.0189754788	-0.00679685192	-0.00782021275	9121
4.02811098	0.459354022	0.894451022	1.01277172	-0.00547317492	-0.0229552828	-0.00909564808	-0.00246524644	0.0099942539	-0.0104801621	9401
6.38804091	-0.472880294	0.743137024	0.920762522	-0.00396241752	0.0251778006	-0.0124877283	0.0503511281	0.0426241185	-0.00240543323	9441
6.1126383	0.550514613	0.297553253	0.814771235	-0.15159641	0.0934803955	-0.144548027	0.061530513	0.108921344	-0.0126901389	9481
